saps,fecha,fecha_mes,fecha_anio,id_servicio,prestacion_categoria,prestacion_tipo,consulta_cantidad,barrio_operativo
DR. ANIBAL MALVIDO,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,75,
DR. ANIBAL MALVIDO,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,15,
DR. ANIBAL MALVIDO,2023-02-01,2,2023,4,ENFERMERIA,GLUCEMIA,10,
DR. ANIBAL MALVIDO,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,210,
DR. ANIBAL MALVIDO,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,10,
DR. ANIBAL MALVIDO,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,80,
DR. ANIBAL MALVIDO,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,235,
DR. ANIBAL MALVIDO,2023-02-01,2,2023,4,ENFERMERIA,PAP,5,
DR. ANIBAL MALVIDO,2023-02-01,2,2023,4,ENFERMERIA,ECOGRAFIAS,22,
PUJOL,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,19,
PUJOL,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,3,
PUJOL,2023-02-01,2,2023,4,ENFERMERIA,GLUCEMIA,8,
PUJOL,2023-02-01,2,2023,4,ENFERMERIA,NEBULIZACIONES,1,
PUJOL,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,78,
PUJOL,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,20,
PUJOL,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,20,
PUJOL,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,23,
DR. JOSE DE LOS REYES VIDAL,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,293,
DR. JOSE DE LOS REYES VIDAL,2023-02-01,2,2023,4,ENFERMERIA,GLUCEMIA,159,
DR. JOSE DE LOS REYES VIDAL,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,400,
DR. JOSE DE LOS REYES VIDAL,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,40,
DR. JOSE DE LOS REYES VIDAL,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,300,
DR. JOSE DE LOS REYES VIDAL,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,122,
QUINTA FERRE,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,185,
QUINTA FERRE,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,5,
QUINTA FERRE,2023-02-01,2,2023,4,ENFERMERIA,GLUCEMIA,50,
QUINTA FERRE,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,400,
QUINTA FERRE,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,45,
QUINTA FERRE,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,76,
QUINTA FERRE,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,151,
Dr. SANTIAGO LORENZO,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,52,
Dr. SANTIAGO LORENZO,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,1,
Dr. SANTIAGO LORENZO,2023-02-01,2,2023,4,ENFERMERIA,GLUCEMIA,33,
Dr. SANTIAGO LORENZO,2023-02-01,2,2023,4,ENFERMERIA,NEBULIZACIONES,2,
Dr. SANTIAGO LORENZO,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,261,
Dr. SANTIAGO LORENZO,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,11,
Dr. SANTIAGO LORENZO,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,30,
Dr. SANTIAGO LORENZO,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,182,
Dr. SANTIAGO LORENZO,2023-02-01,2,2023,4,ENFERMERIA,IMPLANTE SUBDERMICO,5,
DR. KORIMBLUM,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,89,
DR. KORIMBLUM,2023-02-01,2,2023,4,ENFERMERIA,GLUCEMIA,10,
DR. KORIMBLUM,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,142,
DR. KORIMBLUM,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,6,
DR. KORIMBLUM,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,20,
DR. KORIMBLUM,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,46,
DR. KORIMBLUM,2023-02-01,2,2023,4,ENFERMERIA,PAP,2,
DR. KORIMBLUM,2023-02-01,2,2023,4,ENFERMERIA,IMPLANTE SUBDERMICO,1,
DR. KORIMBLUM,2023-02-01,2,2023,4,ENFERMERIA,EXTRACCION IMPLANTE,2,
SANTA MARGARITA,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,155,
SANTA MARGARITA,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,20,
SANTA MARGARITA,2023-02-01,2,2023,4,ENFERMERIA,GLUCEMIA,10,
SANTA MARGARITA,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,250,
SANTA MARGARITA,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,5,
SANTA MARGARITA,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,40,
DR MANUEL A. GONZALEZ,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,140,
DR MANUEL A. GONZALEZ,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,28,
DR MANUEL A. GONZALEZ,2023-02-01,2,2023,4,ENFERMERIA,GLUCEMIA,20,
DR MANUEL A. GONZALEZ,2023-02-01,2,2023,4,ENFERMERIA,NEBULIZACIONES,3,
DR MANUEL A. GONZALEZ,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,358,
DR MANUEL A. GONZALEZ,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,10,
DR MANUEL A. GONZALEZ,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,193,
DR MANUEL A. GONZALEZ,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,76,
DR MANUEL A. GONZALEZ,2023-02-01,2,2023,4,ENFERMERIA,PAP,2,
DR MANUEL A. GONZALEZ,2023-02-01,2,2023,4,ENFERMERIA,TEST HPV,7,
SAPUCAY,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,200,
SAPUCAY,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,40,
SAPUCAY,2023-02-01,2,2023,4,ENFERMERIA,GLUCEMIA,50,
SAPUCAY,2023-02-01,2,2023,4,ENFERMERIA,NEBULIZACIONES,45,
SAPUCAY,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,180,
SAPUCAY,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,40,
SAPUCAY,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,30,
SAPUCAY,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,45,
DR. CHERCOFF,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,184,
DR. CHERCOFF,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,70,
DR. CHERCOFF,2023-02-01,2,2023,4,ENFERMERIA,GLUCEMIA,5,
DR. CHERCOFF,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,160,
DR. CHERCOFF,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,40,
DR. CHERCOFF,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,36,
DR. CHERCOFF,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,14,
PASO MARTINEZ,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,11,
PASO MARTINEZ,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,14,
PASO MARTINEZ,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,4,
DR. PEDRO BLUGERMAN,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,58,
DR. PEDRO BLUGERMAN,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,42,
DR. PEDRO BLUGERMAN,2023-02-01,2,2023,4,ENFERMERIA,GLUCEMIA,10,
DR. PEDRO BLUGERMAN,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,205,
DR. PEDRO BLUGERMAN,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,21,
DR. PEDRO BLUGERMAN,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,54,
DR. PEDRO BLUGERMAN,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,49,
DR. PEDRO BLUGERMAN,2023-02-01,2,2023,4,ENFERMERIA,ECOGRAFIAS,25,
DR. PEDRO BLUGERMAN,2023-02-01,2,2023,4,ENFERMERIA,IMPLANTE SUBDERMICO,5,
Dr. CALMANASH,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,56,
Dr. CALMANASH,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,15,
Dr. CALMANASH,2023-02-01,2,2023,4,ENFERMERIA,NEBULIZACIONES,30,
Dr. CALMANASH,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,280,
Dr. CALMANASH,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,30,
Dr. CALMANASH,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,60,
Dr. CALMANASH,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,64,
Dr. CALMANASH,2023-02-01,2,2023,4,ENFERMERIA,PAP,10,
Dr. CALMANASH,2023-02-01,2,2023,4,ENFERMERIA,IMPLANTE SUBDERMICO,4,
Dr. CALMANASH,2023-02-01,2,2023,4,ENFERMERIA,TEST HPV,5,
SANTA MARTA,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,102,
SANTA MARTA,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,10,
SANTA MARTA,2023-02-01,2,2023,4,ENFERMERIA,GLUCEMIA,10,
SANTA MARTA,2023-02-01,2,2023,4,ENFERMERIA,NEBULIZACIONES,4,
SANTA MARTA,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,312,
SANTA MARTA,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,19,
SANTA MARTA,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,21,
SANTA MARTA,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,125,
VILLA GARCIA,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,76,
VILLA GARCIA,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,46,
VILLA GARCIA,2023-02-01,2,2023,4,ENFERMERIA,GLUCEMIA,10,
VILLA GARCIA,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,118,
VILLA GARCIA,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,10,
VILLA GARCIA,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,17,
VILLA GARCIA,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,128,
GÜEMES,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,231,
GÜEMES,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,306,
GÜEMES,2023-02-01,2,2023,4,ENFERMERIA,GLUCEMIA,10,
GÜEMES,2023-02-01,2,2023,4,ENFERMERIA,NEBULIZACIONES,10,
GÜEMES,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,377,
GÜEMES,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,36,
GÜEMES,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,30,
GÜEMES,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,123,
GÜEMES,2023-02-01,2,2023,4,ENFERMERIA,PAP,1,
GÜEMES,2023-02-01,2,2023,4,ENFERMERIA,TEST HPV,1,
RIO PARANA,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,280,
RIO PARANA,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,69,
RIO PARANA,2023-02-01,2,2023,4,ENFERMERIA,GLUCEMIA,20,
RIO PARANA,2023-02-01,2,2023,4,ENFERMERIA,NEBULIZACIONES,5,
RIO PARANA,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,210,
RIO PARANA,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,85,
RIO PARANA,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,78,
RIO PARANA,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,141,
DR. ALBERTO LIFSCHITZ,2023-01-01,1,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,120,
DR. ALBERTO LIFSCHITZ,2023-01-01,1,2023,4,ENFERMERIA,TEMPERATURA,2,
DR. ALBERTO LIFSCHITZ,2023-01-01,1,2023,4,ENFERMERIA,PESO Y TALLA,300,
DR. ALBERTO LIFSCHITZ,2023-01-01,1,2023,4,ENFERMERIA,CURACIONES,23,
DR. ALBERTO LIFSCHITZ,2023-01-01,1,2023,4,ENFERMERIA,INYECTABLES,40,
DR. ALBERTO LIFSCHITZ,2023-01-01,1,2023,4,ENFERMERIA,INMUNIZACIONES,102,
DR. ALBERTO LIFSCHITZ,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,193,
DR. ALBERTO LIFSCHITZ,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,2,
DR. ALBERTO LIFSCHITZ,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,168,
DR. ALBERTO LIFSCHITZ,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,17,
DR. ALBERTO LIFSCHITZ,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,38,
DR. ALBERTO LIFSCHITZ,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,103,
GDOR. ELIAS GALVAN,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,173,
GDOR. ELIAS GALVAN,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,32,
GDOR. ELIAS GALVAN,2023-02-01,2,2023,4,ENFERMERIA,GLUCEMIA,16,
GDOR. ELIAS GALVAN,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,205,
GDOR. ELIAS GALVAN,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,13,
GDOR. ELIAS GALVAN,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,21,
GDOR. ELIAS GALVAN,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,29,
DR. SUSSINI,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,290,
DR. SUSSINI,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,23,
DR. SUSSINI,2023-02-01,2,2023,4,ENFERMERIA,GLUCEMIA,10,
DR. SUSSINI,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,390,
DR. SUSSINI,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,21,
DR. SUSSINI,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,120,
DR. SUSSINI,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,187,
DR. ROSSI CANDIA,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,208,
DR. ROSSI CANDIA,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,4,
DR. ROSSI CANDIA,2023-02-01,2,2023,4,ENFERMERIA,GLUCEMIA,6,
DR. ROSSI CANDIA,2023-02-01,2,2023,4,ENFERMERIA,NEBULIZACIONES,1,
DR. ROSSI CANDIA,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,273,
DR. ROSSI CANDIA,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,29,
DR. ROSSI CANDIA,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,61,
DR. ROSSI CANDIA,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,181,
DR. ROSSI CANDIA,2023-02-01,2,2023,4,ENFERMERIA,PAP,2,
DR. ROSSI CANDIA,2023-02-01,2,2023,4,ENFERMERIA,TEST HPV,2,
DR. ROSSI CANDIA,2023-02-01,2,2023,4,ENFERMERIA,IMPLANTE SUBDERMICO,8,
SAN MARCOS,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,74,
SAN MARCOS,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,3,
SAN MARCOS,2023-02-01,2,2023,4,ENFERMERIA,GLUCEMIA,3,
SAN MARCOS,2023-02-01,2,2023,4,ENFERMERIA,NEBULIZACIONES,3,
SAN MARCOS,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,280,
SAN MARCOS,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,5,
SAN MARCOS,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,20,
SAN MARCOS,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,70,
DR. PIRCHI,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,375,
DR. PIRCHI,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,38,
DR. PIRCHI,2023-02-01,2,2023,4,ENFERMERIA,GLUCEMIA,30,
DR. PIRCHI,2023-02-01,2,2023,4,ENFERMERIA,NEBULIZACIONES,43,
DR. PIRCHI,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,285,
DR. PIRCHI,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,29,
DR. PIRCHI,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,35,
DR. PIRCHI,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,79,
CICHERO,2023-01-01,1,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,125,
CICHERO,2023-01-01,1,2023,4,ENFERMERIA,TEMPERATURA,9,
CICHERO,2023-01-01,1,2023,4,ENFERMERIA,GLUCEMIA,38,
CICHERO,2023-01-01,1,2023,4,ENFERMERIA,PESO Y TALLA,148,
CICHERO,2023-01-01,1,2023,4,ENFERMERIA,CURACIONES,23,
CICHERO,2023-01-01,1,2023,4,ENFERMERIA,INYECTABLES,84,
CICHERO,2023-01-01,1,2023,4,ENFERMERIA,INMUNIZACIONES,119,
DR. FLIER,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,121,
DR. FLIER,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,97,
DR. FLIER,2023-02-01,2,2023,4,ENFERMERIA,NEBULIZACIONES,63,
DR. FLIER,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,132,
DR. FLIER,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,75,
DR. FLIER,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,98,
DR. FLIER,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,586,
DR. MAURICIO OPEN,2023-02-01,2,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,42,
DR. MAURICIO OPEN,2023-02-01,2,2023,4,ENFERMERIA,TEMPERATURA,2,
DR. MAURICIO OPEN,2023-02-01,2,2023,4,ENFERMERIA,GLUCEMIA,4,
DR. MAURICIO OPEN,2023-02-01,2,2023,4,ENFERMERIA,PESO Y TALLA,25,
DR. MAURICIO OPEN,2023-02-01,2,2023,4,ENFERMERIA,CURACIONES,14,
DR. MAURICIO OPEN,2023-02-01,2,2023,4,ENFERMERIA,INYECTABLES,18,
DR. MAURICIO OPEN,2023-02-01,2,2023,4,ENFERMERIA,INMUNIZACIONES,23,
DR. MAURICIO OPEN,2023-02-01,2,2023,4,ENFERMERIA,PAP,4,
DR. MAURICIO OPEN,2023-02-01,2,2023,4,ENFERMERIA,TEST HPV,10,
MARCELINO VERA,2023-03-01,3,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,130,
MARCELINO VERA,2023-03-01,3,2023,4,ENFERMERIA,TEMPERATURA,30,
MARCELINO VERA,2023-03-01,3,2023,4,ENFERMERIA,GLUCEMIA,10,
MARCELINO VERA,2023-03-01,3,2023,4,ENFERMERIA,NEBULIZACIONES,10,
MARCELINO VERA,2023-03-01,3,2023,4,ENFERMERIA,PESO Y TALLA,130,
MARCELINO VERA,2023-03-01,3,2023,4,ENFERMERIA,CURACIONES,10,
MARCELINO VERA,2023-03-01,3,2023,4,ENFERMERIA,INYECTABLES,35,
MARCELINO VERA,2023-03-01,3,2023,4,ENFERMERIA,INMUNIZACIONES,65,
VILLA CHIQUITA,2023-03-01,3,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,121,
VILLA CHIQUITA,2023-03-01,3,2023,4,ENFERMERIA,TEMPERATURA,7,
VILLA CHIQUITA,2023-03-01,3,2023,4,ENFERMERIA,GLUCEMIA,5,
VILLA CHIQUITA,2023-03-01,3,2023,4,ENFERMERIA,NEBULIZACIONES,2,
VILLA CHIQUITA,2023-03-01,3,2023,4,ENFERMERIA,PESO Y TALLA,124,
VILLA CHIQUITA,2023-03-01,3,2023,4,ENFERMERIA,CURACIONES,7,
VILLA CHIQUITA,2023-03-01,3,2023,4,ENFERMERIA,INYECTABLES,23,
DR. PEDRO BLUGERMAN,2023-03-01,3,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,69,
DR. PEDRO BLUGERMAN,2023-03-01,3,2023,4,ENFERMERIA,TEMPERATURA,42,
DR. PEDRO BLUGERMAN,2023-03-01,3,2023,4,ENFERMERIA,GLUCEMIA,9,
DR. PEDRO BLUGERMAN,2023-03-01,3,2023,4,ENFERMERIA,NEBULIZACIONES,3,
DR. PEDRO BLUGERMAN,2023-03-01,3,2023,4,ENFERMERIA,PESO Y TALLA,725,
DR. PEDRO BLUGERMAN,2023-03-01,3,2023,4,ENFERMERIA,CURACIONES,23,
DR. PEDRO BLUGERMAN,2023-03-01,3,2023,4,ENFERMERIA,INYECTABLES,172,
DR. PEDRO BLUGERMAN,2023-03-01,3,2023,4,ENFERMERIA,INMUNIZACIONES,100,
DR. PEDRO BLUGERMAN,2023-03-01,3,2023,4,ENFERMERIA,PAP,3,
DR. PEDRO BLUGERMAN,2023-03-01,3,2023,4,ENFERMERIA,IMPLANTE SUBDERMICO,3,
DR. PEDRO BLUGERMAN,2023-03-01,3,2023,4,ENFERMERIA,TEST HPV,2,
CICHERO,2023-03-01,3,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,238,
CICHERO,2023-03-01,3,2023,4,ENFERMERIA,TEMPERATURA,11,
CICHERO,2023-03-01,3,2023,4,ENFERMERIA,GLUCEMIA,40,
CICHERO,2023-03-01,3,2023,4,ENFERMERIA,PESO Y TALLA,397,
CICHERO,2023-03-01,3,2023,4,ENFERMERIA,CURACIONES,32,
CICHERO,2023-03-01,3,2023,4,ENFERMERIA,SUTURAS,5,
CICHERO,2023-03-01,3,2023,4,ENFERMERIA,INYECTABLES,102,
CICHERO,2023-03-01,3,2023,4,ENFERMERIA,INMUNIZACIONES,273,
ESPERANZA,2023-03-01,3,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,297,
ESPERANZA,2023-03-01,3,2023,4,ENFERMERIA,TEMPERATURA,38,
ESPERANZA,2023-03-01,3,2023,4,ENFERMERIA,GLUCEMIA,15,
ESPERANZA,2023-03-01,3,2023,4,ENFERMERIA,NEBULIZACIONES,8,
ESPERANZA,2023-03-01,3,2023,4,ENFERMERIA,PESO Y TALLA,793,
ESPERANZA,2023-03-01,3,2023,4,ENFERMERIA,CURACIONES,27,
ESPERANZA,2023-03-01,3,2023,4,ENFERMERIA,INYECTABLES,46,
ESPERANZA,2023-03-01,3,2023,4,ENFERMERIA,INMUNIZACIONES,229,
ESPERANZA,2023-03-01,3,2023,4,ENFERMERIA,PAP,7,
ESPERANZA,2023-03-01,3,2023,4,ENFERMERIA,IMPLANTE SUBDERMICO,5,
ESPERANZA,2023-03-01,3,2023,4,ENFERMERIA,TEST HPV,5,
DR. MANUEL CASSUSO,2023-03-01,3,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,455,
DR. MANUEL CASSUSO,2023-03-01,3,2023,4,ENFERMERIA,TEMPERATURA,10,
DR. MANUEL CASSUSO,2023-03-01,3,2023,4,ENFERMERIA,GLUCEMIA,1,
DR. MANUEL CASSUSO,2023-03-01,3,2023,4,ENFERMERIA,PESO Y TALLA,1428,
DR. MANUEL CASSUSO,2023-03-01,3,2023,4,ENFERMERIA,CURACIONES,36,
DR. MANUEL CASSUSO,2023-03-01,3,2023,4,ENFERMERIA,INYECTABLES,57,
DR. MANUEL CASSUSO,2023-03-01,3,2023,4,ENFERMERIA,INMUNIZACIONES,342,
DR. MANUEL CASSUSO,2023-03-01,3,2023,4,ENFERMERIA,DIU,1,
GDOR. ELIAS GALVAN,2023-03-01,3,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,270,
GDOR. ELIAS GALVAN,2023-03-01,3,2023,4,ENFERMERIA,TEMPERATURA,20,
GDOR. ELIAS GALVAN,2023-03-01,3,2023,4,ENFERMERIA,GLUCEMIA,19,
GDOR. ELIAS GALVAN,2023-03-01,3,2023,4,ENFERMERIA,PESO Y TALLA,390,
GDOR. ELIAS GALVAN,2023-03-01,3,2023,4,ENFERMERIA,CURACIONES,70,
GDOR. ELIAS GALVAN,2023-03-01,3,2023,4,ENFERMERIA,INYECTABLES,32,
GDOR. ELIAS GALVAN,2023-03-01,3,2023,4,ENFERMERIA,INMUNIZACIONES,105,
GÜEMES,2023-03-01,3,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,293,
GÜEMES,2023-03-01,3,2023,4,ENFERMERIA,TEMPERATURA,32,
GÜEMES,2023-03-01,3,2023,4,ENFERMERIA,GLUCEMIA,6,
GÜEMES,2023-03-01,3,2023,4,ENFERMERIA,PESO Y TALLA,462,
GÜEMES,2023-03-01,3,2023,4,ENFERMERIA,CURACIONES,26,
GÜEMES,2023-03-01,3,2023,4,ENFERMERIA,SUTURAS,3,
GÜEMES,2023-03-01,3,2023,4,ENFERMERIA,INYECTABLES,63,
GÜEMES,2023-03-01,3,2023,4,ENFERMERIA,INMUNIZACIONES,153,
GÜEMES,2023-03-01,3,2023,4,ENFERMERIA,PAP,8,
GÜEMES,2023-03-01,3,2023,4,ENFERMERIA,ECOGRAFIAS,13,
GÜEMES,2023-03-01,3,2023,4,ENFERMERIA,IMPLANTE SUBDERMICO,5,
GÜEMES,2023-03-01,3,2023,4,ENFERMERIA,TEST HPV,8,
PUJOL,2023-03-01,3,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,125,
PUJOL,2023-03-01,3,2023,4,ENFERMERIA,TEMPERATURA,33,
PUJOL,2023-03-01,3,2023,4,ENFERMERIA,GLUCEMIA,13,
PUJOL,2023-03-01,3,2023,4,ENFERMERIA,NEBULIZACIONES,14,
PUJOL,2023-03-01,3,2023,4,ENFERMERIA,PESO Y TALLA,399,
PUJOL,2023-03-01,3,2023,4,ENFERMERIA,CURACIONES,11,
PUJOL,2023-03-01,3,2023,4,ENFERMERIA,INYECTABLES,50,
PUJOL,2023-03-01,3,2023,4,ENFERMERIA,INMUNIZACIONES,90,
SANTA MARGARITA,2023-03-01,3,2023,4,ENFERMERIA,CONTROL TENSION ARTERIAL,350,
